asset_id,asset_type,worth
11913,car,54287
11914,house,1205923
11915,car,76347
11916,car,73711
11917,car,39229
11918,car,74180
11919,car,21129
11920,car,67333
11921,car,10159
11922,car,94166
11923,car,86194
11924,car,71095
11925,car,93509
11926,car,95355
11927,car,27940
11928,car,69432
11929,car,60804
11930,car,99435
11931,car,62870
11932,car,33211
11933,car,25514
11934,car,47373
11935,car,71870
11936,car,42663
11937,car,92029
11938,car,92267
11939,house,739438
11940,house,730317
11941,car,44082
11942,car,31146
11943,car,82487
11944,house,799805
11945,car,95816
11946,house,438954
11947,car,51450
11948,car,41431
11949,car,92052
11950,car,53228
11951,car,74293
11952,car,65075
11953,car,17502
11954,car,61812
11955,car,66326
11956,house,740533
11957,car,73338
11958,house,1073211
11959,car,40533
11960,car,63894
11961,car,88878
11962,car,96924
11963,car,85941
11964,car,70290
11965,car,35015
11966,house,1232811
11967,car,58140
11968,car,35900
11969,car,53048
11970,car,48046
11971,car,26180
11972,car,17472
11973,car,54742
11974,car,32522
11975,car,40433
11976,car,72796
11977,car,60454
11978,car,85189
11979,car,29906
11980,car,35849
11981,car,59031
11982,house,504515
11983,car,14383
11984,car,87240
11985,house,1381310
11986,car,74709
11987,car,31102
11988,car,89780
11989,car,49935
11990,car,86089
11991,house,1369488
11992,car,36779
11993,car,59389
11994,car,98315
11995,car,11463
11996,car,42348
11997,house,1115351
11998,car,28560
11999,car,35519
12000,car,40420
12001,car,63903
12002,car,23193
12003,car,94667
12004,car,25107
12005,car,75185
12006,car,45819
12007,car,66970
12008,house,301305
12009,car,74075
12010,car,53760
12011,car,93719
12012,car,66260
12013,car,46708
12014,car,82620
12015,car,95130
12016,car,92986
12017,car,63359
12018,car,83747
12019,car,20998
12020,car,10369
12021,car,86932
12022,car,57845
12023,car,44141
12024,car,73692
12025,house,1494668
12026,car,27510
12027,car,90713
12028,car,91831
12029,car,94616
12030,house,776415
12031,car,63768
12032,car,18359
12033,car,35573
12034,car,32232
12035,car,58721
12036,car,35718
12037,car,28582
12038,car,57605
12039,car,81292
12040,car,22749
12041,house,175830
12042,car,29831
12043,car,78493
12044,house,630805
12045,car,88321
12046,car,16159
12047,car,61727
12048,car,31688
12049,car,64967
12050,car,17970
12051,car,20594
12052,car,42844
12053,house,223129
12054,car,24447
12055,house,285332
12056,car,84645
12057,car,66264
12058,car,82559
12059,car,70285
12060,house,288900
12061,car,40422
12062,house,1223896
12063,car,78465
12064,car,93570
12065,house,1306246
12066,car,95911
12067,car,74769
12068,car,37205
12069,car,82983
12070,car,53567
12071,car,94696
12072,car,95120
12073,car,33406
12074,car,48561
12075,car,32887
12076,car,54760
12077,house,461750
12078,car,89404
12079,car,38520
12080,car,39504
12081,car,33870
12082,car,50373
12083,car,29350
12084,car,92286
12085,car,31077
12086,house,290864
12087,car,94817
12088,car,21183
12089,car,79451
12090,car,32945
12091,house,1006368
12092,car,75364
12093,house,717281
12094,house,613333
12095,car,27153
12096,car,63108
12097,car,61498
12098,car,76383
12099,house,1025417
12100,car,84260
12101,house,1425955
12102,car,96414
12103,car,81760
12104,car,94944
12105,car,32166
12106,car,45229
12107,car,16684
12108,house,1184413
12109,car,82669
12110,car,92149
12111,car,63258
12112,car,94910
12113,car,17282
12114,house,1313620
12115,car,39887
12116,car,42771
12117,car,97139
12118,car,28583
12119,car,60529
12120,car,42360
12121,car,50540
12122,car,91484
12123,car,78586
12124,car,33805
12125,car,17181
12126,car,66614
12127,car,53139
12128,house,1053301
12129,car,58357
12130,car,57479
12131,car,65021
12132,car,58371
12133,house,1428132
12134,car,58409
12135,car,59976
12136,house,719206
12137,car,14249
12138,car,22985
12139,car,72755
12140,car,61914
12141,car,88677
12142,car,77242
12143,car,38457
12144,car,39114
12145,house,863155
12146,car,49122
12147,car,12378
12148,car,44980
12149,house,770087
12150,car,76933
12151,car,50675
12152,house,869854
12153,house,1392114
12154,car,18279
12155,car,88097
12156,house,381906
12157,car,44541
12158,car,85489
12159,car,89165
12160,house,634862
12161,car,73809
12162,car,42992
12163,house,1036815
12164,car,59917
12165,car,26049
12166,car,91469
12167,car,48953
12168,car,45857
12169,house,1031582
12170,car,44671
12171,car,68159
12172,car,21614
12173,car,96406
12174,house,524407
12175,house,625093
12176,car,16702
12177,car,22685
12178,car,15114
12179,car,73025
12180,car,21712
12181,car,30919
12182,car,13781
12183,house,601719
12184,car,74972
12185,car,57723
12186,car,90411
12187,car,68817
12188,house,535147
12189,car,31830
12190,car,64067
12191,house,588428
12192,car,68729
12193,car,62609
12194,car,30798
12195,car,90447
12196,car,36119
12197,house,204548
12198,car,78797
12199,car,20969
12200,car,33245
12201,car,62823
12202,car,50022
12203,car,26452
12204,car,54496
12205,car,41076
12206,car,14066
12207,car,16467
12208,car,95746
12209,car,13591
12210,car,15045
12211,car,26457
12212,house,979206
12213,car,75299
12214,car,36691
12215,car,93911
12216,car,98860
12217,car,89942
12218,car,82481
12219,car,58565
12220,house,721477
12221,car,96674
12222,car,70795
12223,house,1174398
12224,car,14407
12225,car,85170
12226,car,40613
12227,house,699795
12228,car,41392
12229,car,56074
12230,car,13911
12231,car,12789
12232,car,99342
12233,car,65290
12234,car,97407
12235,car,85114
12236,car,51936
12237,car,75175
12238,car,36213
12239,car,90256
12240,car,62656
12241,car,46581
12242,car,44211
12243,car,25296
12244,car,39422
12245,car,45858
12246,car,97685
12247,car,56853
12248,car,61670
12249,car,98483
12250,car,45354
12251,house,1059481
12252,car,43267
12253,car,33397
12254,car,29577
12255,car,82737
12256,car,73132
12257,car,27899
12258,car,67216
12259,car,45908
12260,car,46896
12261,car,23160
12262,house,1203179
12263,car,71688
12264,car,44399
12265,car,88670
12266,car,40953
12267,car,95119
12268,car,32058
12269,car,39902
12270,car,90475
12271,car,65071
12272,car,27102
12273,car,79503
12274,car,51832
12275,house,1083548
12276,car,91768
12277,house,1257072
12278,car,58397
12279,car,50565
12280,car,73527
12281,car,72761
12282,car,56287
12283,car,41395
12284,car,62885
12285,house,769908
12286,car,25245
12287,house,1369710
12288,car,71616
12289,car,23688
12290,car,80713
12291,car,29731
12292,house,408092
12293,car,25845
12294,car,89399
12295,car,75977
12296,car,59993
12297,car,10961
12298,car,31983
12299,car,34503
12300,car,46697
12301,car,10513
12302,car,40277
12303,house,811823
12304,car,77517
12305,house,474217
12306,car,18260
12307,car,40519
12308,car,59242
12309,car,91098
12310,car,10173
12311,house,175026
12312,car,30317
12313,car,11271
12314,car,95597
12315,house,643239
12316,house,665983
12317,car,54248
12318,car,74027
12319,car,73353
12320,house,983667
12321,car,42686
12322,car,23772
12323,car,28013
12324,house,581956
12325,car,35438
12326,car,97288
12327,car,26039
12328,house,1231772
12329,car,18515
12330,car,57436
12331,house,1057588
12332,car,32565
12333,car,22067
12334,car,61086
12335,car,21121
12336,car,68969
12337,car,70343
12338,car,71802
12339,car,85063
12340,car,23546
12341,car,73226
12342,car,15583
12343,car,90611
12344,car,45648
12345,car,14586
12346,car,78432
12347,car,70096
12348,car,49023
12349,car,74557
12350,car,57653
12351,car,25215
12352,car,67410
12353,house,432361
12354,house,130133
12355,house,901118
12356,car,93503
12357,car,20219
12358,car,19447
12359,car,83491
12360,house,197900
12361,car,16735
12362,car,29542
12363,house,600666
12364,car,80564
12365,car,29493
12366,house,894694
12367,car,14921
12368,house,810378
12369,car,33568
12370,car,39436
12371,car,86167
12372,house,1434374
12373,car,15466
12374,car,49575
12375,car,84381
12376,car,35162
12377,house,705633
12378,car,96729
12379,house,1287965
12380,car,76207
12381,car,24566
12382,car,87403
12383,car,77175
12384,car,86956
12385,car,84210
12386,car,28164
12387,house,1440793
12388,car,76436
12389,car,87216
12390,car,82393
12391,car,33904
12392,car,81459
12393,car,19657
12394,car,41651
12395,car,40646
12396,car,69564
12397,car,52799
12398,car,70167
12399,car,60663
12400,car,91230
12401,car,81548
12402,house,820792
12403,car,96944
12404,house,304916
12405,car,32054
12406,car,70246
12407,house,616627
12408,car,63578
12409,car,96378
12410,car,38745
12411,car,33411
12412,car,25936
12413,house,199399
12414,car,32924
12415,house,692607
12416,car,43914
12417,car,70058
12418,car,63377
12419,house,734096
12420,car,90690
12421,house,499158
12422,house,273717
12423,car,88226
12424,car,81621
12425,car,32596
12426,car,60283
12427,car,98273
12428,car,25333
12429,car,38404
12430,car,33603
12431,car,32665
12432,car,18721
12433,house,273717
12434,car,93130
12435,car,81641
12436,car,53724
12437,car,64384
12438,car,29059
12439,car,70866
12440,house,1015165
12441,car,55945
12442,car,13276
12443,car,52579
12444,car,93492
12445,house,798032
12446,car,27610
12447,car,77930
12448,car,37610
12449,car,35057
12450,car,96965
12451,house,935537
12452,car,32151
12453,car,47378
12454,car,22921
12455,car,98631
12456,car,97775
12457,car,91272
12458,car,63486
12459,car,74090
12460,house,495219
12461,car,90555
12462,car,38439
12463,car,79485
12464,car,98696
12465,car,47354
12466,house,561555
12467,car,45954
12468,car,30554
12469,car,43091
12470,car,12546
12471,house,194955
12472,car,30380
12473,car,30697
12474,car,63796
12475,car,50545
12476,car,69062
12477,car,91704
12478,car,60356
12479,car,97421
12480,car,88146
12481,car,84372
12482,car,15460
12483,car,82530
12484,car,72591
12485,car,89285
12486,car,82751
12487,car,48383
12488,car,48141
12489,car,46025
12490,car,22123
12491,car,62367
12492,car,84878
12493,house,907468
12494,car,50312
12495,car,62401
12496,car,55264
12497,house,628326
12498,car,24921
12499,car,56377
12500,car,15224
12501,car,59717
12502,car,92999
12503,car,90179
12504,car,32374
12505,car,57230
12506,car,77261
12507,car,17511
12508,house,781140
12509,car,49471
12510,car,10419
12511,car,18518
12512,car,21250
12513,house,282743
12514,car,50273
12515,car,57826
12516,car,80103
12517,house,467119
12518,car,25525
12519,car,59509
12520,car,76326
12521,car,12807
12522,car,42283
12523,car,67389
12524,car,62340
12525,car,57784
12526,car,49538
12527,house,987591
12528,car,58407
12529,car,35261
12530,car,83260
12531,car,50726
12532,car,63328
12533,car,60321
12534,car,26354
12535,car,44046
12536,car,24875
12537,car,60851
12538,house,411793
12539,car,47308
12540,car,73721
12541,car,44183
12542,car,42435
12543,car,52796
12544,car,97384
12545,car,58285
12546,car,22629
12547,car,36181
12548,house,1047487
12549,car,45435
12550,car,23754
12551,car,23548
12552,car,96095
12553,car,57492
12554,car,13989
12555,car,28872
12556,house,1028231
12557,car,51633
12558,car,92204
12559,car,34804
12560,car,12569
12561,car,38780
12562,car,12302
12563,car,98332
12564,car,62572
12565,car,52390
12566,car,44375
12567,house,698149
12568,car,65237
12569,car,40728
12570,car,42421
12571,house,1118661
12572,car,46300
12573,car,63142
12574,house,927352
12575,car,51704
12576,car,18091
12577,car,49776
12578,car,24924
12579,car,34841
12580,car,44731
12581,house,1220417
12582,car,39977
12583,car,69467
12584,house,1236820
12585,house,914004
12586,car,37690
12587,car,83084
12588,car,66188
12589,car,61792
12590,house,284785
12591,car,75682
12592,car,60106
12593,car,68810
12594,house,993285
12595,car,55533
12596,car,63902
12597,car,66947
12598,car,33041
12599,car,97511
12600,car,52304
12601,car,96538
12602,house,611280
12603,car,73790
12604,car,45089
12605,house,210954
12606,car,73295
12607,car,22364
12608,car,64667
12609,car,19597
12610,house,338331
12611,house,1116216
12612,car,83383
12613,house,369634
12614,house,557669
12615,car,71489
12616,house,1387628
12617,house,1416414
12618,car,80034
12619,car,40587
12620,car,76697
12621,car,72198
12622,car,21707
12623,car,23693
12624,car,71465
12625,car,19407
12626,car,72123
12627,car,87183
12628,car,32815
12629,car,37764
12630,car,38640
12631,house,1129692
12632,car,92074
12633,car,19023
12634,house,873005
12635,car,69120
12636,car,32216
12637,house,1309110
12638,car,65613
12639,car,34349
12640,house,1403833
12641,car,14297
12642,car,65124
12643,car,25959
12644,car,18158
12645,house,387294
12646,car,98753
12647,car,68185
12648,house,552678
12649,car,89617
12650,house,523605
12651,car,43006
12652,car,41301
12653,car,41245
12654,car,74387
12655,car,77626
12656,car,24714
12657,house,1321790
12658,car,11277
12659,car,22022
12660,car,62874
12661,car,15237
12662,car,40720
12663,car,35454
12664,car,29895
12665,car,49169
12666,car,60339
12667,car,43047
12668,car,33808
12669,car,54719
12670,house,1230691
12671,car,79953
12672,car,18987
12673,car,14169
12674,car,29472
12675,car,35426
12676,car,94657
12677,car,22583
12678,house,273607
12679,car,47151
12680,car,57817
12681,car,77281
12682,car,16889
12683,car,86638
12684,car,88690
12685,house,722475
12686,house,1445200
12687,house,343493
12688,car,94100
12689,car,28944
12690,car,92241
12691,car,65168
12692,car,45626
12693,house,1293677
12694,car,30188
12695,car,10551
12696,car,38237
12697,car,50092
12698,car,92880
12699,car,45211
12700,car,85919
12701,car,18385
12702,house,490450
12703,car,82683
12704,car,34710
12705,car,79688
12706,car,81453
12707,car,84382
12708,car,37260
12709,car,48157
12710,house,1229155
12711,car,46522
12712,car,97243
12713,car,85782
12714,car,95357
12715,car,99731
12716,car,68071
12717,car,85908
12718,car,84769
12719,house,942510
12720,house,786444
12721,car,64117
12722,car,89784
12723,car,27239
12724,car,80618
12725,car,27637
12726,car,52630
12727,car,22159
12728,car,22195
12729,car,49576
12730,car,33398
12731,car,39038
12732,car,91642
12733,car,19524
12734,house,811588
12735,house,1095301
12736,car,48589
12737,car,23559
12738,car,68835
12739,car,31031
12740,car,33401
12741,car,76171
12742,house,1284072
12743,car,44312
12744,car,30717
12745,car,43905
12746,car,32860
12747,car,41488
12748,car,23656
12749,car,62101
12750,house,206375
12751,car,74109
12752,car,35138
12753,car,54558
12754,car,13017
12755,car,99310
12756,car,55065
12757,car,45080
12758,house,598565
12759,car,27026
12760,car,12965
12761,car,98281
12762,car,78111
12763,car,92317
12764,house,499527
12765,car,43646
12766,car,70434
12767,car,89333
12768,car,26204
12769,house,1104248
12770,house,1394444
12771,car,12492
12772,car,65504
12773,house,1497102
12774,car,37673
12775,car,90400
12776,car,13091
12777,car,90281
12778,car,13490
12779,car,48498
12780,car,52138
12781,car,98696
12782,car,94829
12783,house,922062
12784,car,83665
12785,car,30424
12786,car,74510
12787,car,13565
12788,house,123346
12789,car,69647
12790,car,18022
12791,house,500833
12792,car,22993
12793,car,27009
12794,car,79733
12795,car,98801
12796,car,56271
12797,car,37091
12798,car,99429
12799,car,59369
12800,car,98418
12801,car,38025
12802,car,21319
12803,house,989582
12804,car,67755
12805,car,18687
12806,car,28312
12807,car,10381
12808,car,68896
12809,car,93795
12810,car,22054
12811,house,1245729
12812,car,80706
12813,car,98468
12814,car,34224
12815,house,1278835
12816,car,14439
12817,car,74311
12818,car,16145
12819,car,73552
12820,car,41981
12821,car,81793
12822,car,83869
12823,house,1494254
12824,car,20153
12825,car,32262
12826,car,21724
12827,car,76712
12828,car,84445
12829,car,97465
12830,car,92247
12831,car,70413
12832,car,33293
12833,car,33754
12834,car,52858
12835,house,538773
12836,car,65048
12837,house,999468
12838,car,19788
12839,car,31695
12840,car,50626
12841,car,20832
12842,car,37154
12843,car,74421
12844,car,50344
12845,car,84138
12846,car,89103
12847,car,17401
12848,car,57913
12849,car,86891
12850,car,14953
12851,car,15261
12852,car,12668
12853,car,99829
12854,car,65276
12855,car,58878
12856,car,77350
12857,car,94601
12858,car,95999
12859,house,1150630
12860,car,86499
12861,car,55178
12862,car,12089
12863,car,37855
12864,car,17878
12865,house,932857
12866,car,57446
12867,house,708165
12868,car,68194
12869,car,79494
12870,car,63056
12871,car,12921
12872,car,11799
12873,car,52306
12874,car,26852
12875,car,76601
12876,car,85388
12877,car,31422
12878,car,98835
12879,house,861562
12880,car,26823
12881,car,35862
12882,car,20423
12883,car,14169
12884,car,88674
12885,car,61786
12886,car,37084
12887,car,49626
12888,car,13584
12889,car,45225
12890,house,955854
12891,car,97864
12892,car,11064
12893,car,59110
12894,house,1297851
12895,car,61318
12896,car,62968
12897,car,22686
12898,car,86749
12899,house,484047
12900,car,57459
12901,car,18957
12902,house,1306354
