loan_id,user_id,reason,loan_amount,balance_paid,date_created
5168,19825,Legal Fees,106049,52327,2020-01-06
5169,19840,Charitable Contributions,186255,157690,2011-06-25
5169,19840,Legal Settlements,31038,559,2018-11-23
5169,19840,Renewable Energy Installations,78245,28843,2016-10-11
5170,19842,Appliance Purchase,136390,113276,2010-05-01
5170,19842,Personal Projects,16701,90,2023-05-09
5170,19842,Charitable Contributions,113656,67614,2018-02-15
5171,19849,Seasonal Expenses,99458,8933,2012-11-13
5171,19849,Charitable Contributions,97030,58403,2015-08-16
5172,19859,Medical Expenses,179863,71412,2015-09-16
5172,19859,Holiday Shopping,106710,93230,2010-04-21
5172,19859,Debt Consolidation,143383,73741,2012-04-04
5173,19860,Wedding Costs,194145,43889,2017-07-15
5173,19860,Travel and Vacation,184283,78016,2020-02-06
5174,19861,Debt Consolidation,42986,2681,2013-05-08
5174,19861,Large Purchases,10995,9811,2018-10-25
5174,19861,Legal Fees,172041,102999,2021-09-01
5175,19867,Adoption Costs,69544,53994,2021-05-02
5176,19869,Home Purchase,102830,18449,2011-04-09
5176,19869,Investment Opportunities,199942,103420,2018-03-15
5176,19869,Medical Expenses,29787,21392,2024-04-20
5177,19870,Wedding Costs,93287,18780,2019-02-17
5177,19870,Adoption Costs,132053,122440,2024-01-08
5177,19870,Renewable Energy Installations,65673,10178,2018-05-14
5178,19871,Legal Settlements,198557,34665,2015-04-04
5178,19871,Debt Consolidation,121641,77281,2022-06-12
5178,19871,Emergency Expenses,95542,84928,2020-08-08
5179,19874,Travel and Vacation,43933,31759,2016-12-16
5179,19874,Home Renovation,4342,3791,2012-07-19
5179,19874,Funeral Costs,105043,82068,2023-03-22
5180,19875,Holiday Shopping,144612,67201,2010-01-07
5180,19875,Credit Score Improvement,115066,99132,2012-11-02
5181,19880,Business Expansion,53235,40046,2015-11-11
5181,19880,Holiday Shopping,196191,178849,2014-05-07
5182,19883,Legal Settlements,167442,76779,2022-05-30
5182,19883,Moving Expenses,33692,11114,2023-03-27
5183,19888,Travel and Vacation,139065,138894,2013-07-24
5183,19888,Adoption Costs,77130,16040,2011-09-08
5184,19892,Credit Score Improvement,50924,11416,2017-03-05
5185,19896,Emergency Expenses,119019,17842,2014-04-25
5185,19896,Travel and Vacation,197617,56068,2018-12-23
5185,19896,Adoption Costs,116943,75146,2024-05-07
5186,19903,Business Startup,129976,30417,2016-01-06
5187,19904,Emergency Expenses,55276,11639,2019-11-26
5188,19905,Business Expansion,124661,71854,2017-09-23
5188,19905,Credit Score Improvement,168128,21723,2012-02-17
5188,19905,Emergency Expenses,148938,144161,2016-04-22
5189,19906,Conservation Projects,146105,99459,2014-11-16
5190,19907,Credit Score Improvement,134356,98583,2011-08-06
5191,19915,Seasonal Expenses,122615,56932,2020-10-07
5191,19915,Charitable Contributions,137634,123960,2019-09-14
5192,19916,Legal Settlements,169284,117600,2017-06-06
5192,19916,Investment Opportunities,47900,16498,2016-11-15
5193,19920,Education Expenses,64398,20820,2020-01-18
5193,19920,Wedding Costs,77556,74909,2018-06-15
5194,19922,Medical Expenses,27033,6937,2011-02-19
5194,19922,Education Expenses,154385,34300,2010-08-22
5195,19924,Business Startup,163521,115775,2017-12-18
5195,19924,Emergency Expenses,167829,92897,2011-09-25
5195,19924,Adoption Costs,90945,89211,2011-04-17
5196,19927,Wedding Costs,19501,17534,2016-07-17
5196,19927,Business Startup,154537,123026,2021-06-06
5196,19927,Business Startup,74114,23208,2014-02-15
5197,19928,Wedding Costs,26700,1278,2015-11-14
5198,19935,Wedding Costs,58699,6268,2019-06-16
5199,19940,Conservation Projects,154016,131125,2023-12-31
5199,19940,Home Renovation,199756,95088,2015-10-21
5200,19943,Adoption Costs,48933,32443,2012-05-27
5201,19944,Special Occasions,45734,15853,2020-03-13
5201,19944,Personal Projects,81673,38671,2017-05-16
5201,19944,Home Renovation,59627,19373,2021-05-30
5202,19946,Emergency Expenses,102160,94860,2016-04-08
5202,19946,Technology Purchase,157670,110321,2021-11-24
5202,19946,Legal Settlements,60220,38259,2019-06-09
5203,19948,Investment Opportunities,88686,23592,2017-09-01
5203,19948,Home Renovation,23009,8190,2018-03-20
5203,19948,Appliance Purchase,55262,47757,2019-02-06
5204,19950,Large Purchases,34206,11036,2010-08-13
5204,19950,Wedding Costs,92900,39304,2019-04-07
5204,19950,Legal Settlements,116955,59195,2019-04-06
5205,19952,Legal Settlements,134106,107372,2023-06-06
5205,19952,Insurance Premiums,64595,8460,2015-05-04
5205,19952,Large Purchases,30046,14966,2014-04-08
5206,19954,Technology Purchase,110706,31592,2012-01-22
5206,19954,Conservation Projects,156091,44928,2021-07-30
5206,19954,Business Startup,13596,7750,2023-12-18
5207,19955,Insurance Premiums,86801,78041,2013-07-27
5207,19955,Home Renovation,105364,41278,2024-03-17
5207,19955,Lifestyle Changes,123284,110691,2020-09-29
5208,19958,Personal Projects,77105,47882,2019-12-09
5208,19958,Vehicle Purchase,110876,97331,2017-03-07
5209,19959,Investment Opportunities,42372,25761,2023-02-07
5209,19959,Legal Fees,81118,22583,2018-05-31
5210,19960,Charitable Contributions,98439,3058,2018-03-14
5210,19960,Other,46978,46084,2023-02-01
5211,19965,Home Purchase,7675,4294,2017-12-31
5211,19965,Legal Fees,26356,20512,2011-09-28
5212,19974,Vehicle Purchase,122174,102155,2023-06-02
5212,19974,Technology Purchase,177522,131371,2015-07-13
5212,19974,Credit Score Improvement,22226,17594,2017-01-24
5213,19980,Special Occasions,123218,41728,2013-09-15
5213,19980,Technology Purchase,151250,62786,2019-01-13
5213,19980,Moving Expenses,195236,56215,2019-12-19
5214,19984,Appliance Purchase,196666,82503,2010-06-21
5214,19984,Travel and Vacation,69991,28085,2021-10-05
5215,19985,Appliance Purchase,102719,61835,2021-12-20
5216,19986,Large Purchases,8940,1149,2015-09-02
5217,19987,Appliance Purchase,102897,2108,2023-02-26
5218,19989,Holiday Shopping,165330,27958,2018-01-09
5218,19989,Other,162085,129182,2010-09-06
5219,19994,Conservation Projects,135376,23428,2010-02-20
5219,19994,Legal Fees,115700,9850,2020-08-18
5220,19995,Adoption Costs,36382,24077,2023-03-21
5220,19995,Holiday Shopping,181260,47284,2021-03-18
5220,19995,Conservation Projects,56083,16466,2011-09-05
5221,19999,Home Purchase,55086,52343,2023-12-02
5221,19999,Emergency Expenses,53834,33871,2014-12-21
5222,20005,Personal Projects,44332,13914,2019-08-14
5223,20009,Renewable Energy Installations,59531,36808,2018-07-02
5223,20009,Credit Score Improvement,41023,15954,2024-04-22
5223,20009,Adoption Costs,13110,8415,2010-05-12
5224,20010,Renewable Energy Installations,63648,25413,2014-06-03
5224,20010,Renewable Energy Installations,9596,768,2024-04-15
5225,20015,Insurance Premiums,55742,42092,2015-06-15
5226,20019,Home Purchase,61556,39449,2016-06-15
5227,20022,Lifestyle Changes,98328,10724,2017-02-22
5228,20026,Business Startup,39080,3580,2015-12-04
5228,20026,Insurance Premiums,154371,64505,2010-03-06
5228,20026,Investment Opportunities,36031,21455,2020-01-15
5229,20030,Technology Purchase,94327,18492,2014-05-28
5230,20033,Legal Fees,52820,42779,2018-10-27
5230,20033,Special Occasions,170389,159772,2015-02-03
5230,20033,Vehicle Purchase,187529,85514,2011-05-04
5231,20044,Moving Expenses,91434,66893,2017-02-12
5232,20053,Education Expenses,150390,106007,2019-09-11
5232,20053,Funeral Costs,66062,15756,2017-10-02
5233,20058,Medical Expenses,185756,131881,2020-03-03
5233,20058,Charitable Contributions,60961,16671,2014-02-11
5234,20061,Business Startup,102280,42181,2013-01-11
5234,20061,Conservation Projects,44051,22273,2022-04-15
5234,20061,Legal Settlements,125622,88264,2023-02-27
5235,20062,Insurance Premiums,57621,5100,2011-07-17
5235,20062,Travel and Vacation,9186,1217,2021-06-09
5235,20062,Personal Projects,179301,90609,2012-04-15
5236,20063,Legal Fees,65070,53528,2011-03-11
5236,20063,Vehicle Purchase,14918,346,2019-04-15
5237,20065,Adoption Costs,10800,817,2015-10-20
5238,20066,Appliance Purchase,154762,67299,2022-04-13
5239,20070,Large Purchases,89404,88768,2015-02-26
5239,20070,Conservation Projects,9136,2919,2016-03-10
5240,20077,Education Expenses,103438,97462,2013-01-27
5240,20077,Adoption Costs,151726,142951,2022-11-12
5241,20080,Investment Opportunities,189557,57527,2010-06-27
5242,20081,Special Occasions,39646,20854,2017-10-03
5242,20081,Seasonal Expenses,199206,116438,2018-12-07
5242,20081,Business Expansion,102337,30171,2011-09-25
5243,20086,Moving Expenses,184782,4817,2023-07-20
5243,20086,Medical Expenses,154883,133646,2021-09-22
5244,20093,Travel and Vacation,120197,16567,2020-11-05
5245,20099,Special Occasions,113224,50176,2012-09-22
5246,20103,Credit Score Improvement,121544,95949,2024-03-31
5246,20103,Moving Expenses,112707,60160,2020-06-28
5246,20103,Special Occasions,131235,111754,2015-03-23
5247,20115,Renewable Energy Installations,5784,2885,2016-08-12
5247,20115,Funeral Costs,45744,7597,2019-11-30
5248,20116,Legal Settlements,31380,25176,2023-04-09
5249,20122,Holiday Shopping,2363,1117,2016-12-13
5249,20122,Large Purchases,10832,5696,2013-08-21
5250,20126,Technology Purchase,49972,14053,2016-05-07
5251,20127,Personal Projects,160540,87620,2023-02-15
5251,20127,Vehicle Purchase,194866,180814,2023-02-13
5252,20130,Large Purchases,98234,73812,2021-04-08
5252,20130,Adoption Costs,58340,11181,2022-07-01
5253,20131,Business Expansion,24103,3444,2024-04-26
5254,20143,Medical Expenses,23885,6321,2019-08-15
5255,20146,Emergency Expenses,163966,44510,2022-04-24
5255,20146,Appliance Purchase,127831,74869,2016-07-22
5256,20148,Business Startup,67047,53451,2018-05-19
5256,20148,Conservation Projects,95122,40244,2020-01-12
5256,20148,Education Expenses,102748,76687,2023-04-18
5257,20150,Credit Score Improvement,104457,18502,2011-03-13
5257,20150,Investment Opportunities,186432,73089,2022-01-25
5257,20150,Holiday Shopping,120856,71422,2021-05-16
5258,20157,Technology Purchase,132753,39057,2011-04-25
5258,20157,Adoption Costs,38857,24212,2019-09-22
5258,20157,Other,172570,13917,2010-09-30
5259,20158,Debt Consolidation,192701,186530,2019-08-15
5259,20158,Investment Opportunities,153054,5881,2018-12-28
5259,20158,Legal Fees,57330,26659,2014-09-20
5260,20159,Emergency Expenses,181339,98027,2021-09-28
5260,20159,Legal Fees,163254,76261,2010-12-05
5261,20165,Special Occasions,2901,2665,2017-12-16
5262,20172,Personal Projects,179408,57907,2021-09-12
5262,20172,Debt Consolidation,137735,88861,2015-01-31
5262,20172,Business Expansion,104891,69991,2023-01-25
5263,20173,Seasonal Expenses,161303,5134,2015-04-05
5263,20173,Wedding Costs,177612,160377,2010-06-30
5264,20179,Adoption Costs,134540,74504,2018-03-19
5264,20179,Home Renovation,63336,19812,2019-07-24
5264,20179,Appliance Purchase,76412,74233,2010-02-02
5265,20180,Wedding Costs,4355,934,2017-06-13
5266,20183,Lifestyle Changes,184472,103292,2012-09-07
5267,20187,Personal Projects,179184,151051,2021-07-31
5267,20187,Debt Consolidation,79450,60938,2016-11-11
5267,20187,Medical Expenses,180461,14097,2019-11-17
5268,20188,Emergency Expenses,61358,44816,2015-10-22
5268,20188,Holiday Shopping,41380,34659,2017-11-03
5268,20188,Conservation Projects,101096,22939,2020-07-21
5269,20189,Adoption Costs,143357,52475,2024-07-08
5270,20197,Business Expansion,161534,131704,2011-03-26
5271,20208,Moving Expenses,158714,31361,2019-07-10
5271,20208,Legal Fees,189407,165317,2015-04-04
5272,20213,Other,171746,61635,2012-10-19
5273,20215,Medical Expenses,111729,27259,2020-10-03
5273,20215,Lifestyle Changes,98145,19997,2014-08-08
5274,20216,Debt Consolidation,96284,79008,2012-07-07
5275,20220,Credit Score Improvement,150723,44457,2016-01-25
5275,20220,Home Purchase,8051,2714,2024-06-24
5275,20220,Holiday Shopping,56445,16458,2024-05-25
5276,20223,Business Expansion,103862,86637,2015-10-30
5277,20236,Charitable Contributions,53201,48494,2022-06-26
5277,20236,Education Expenses,133817,1386,2013-07-15
5278,20240,Technology Purchase,185564,50387,2012-05-22
5279,20251,Medical Expenses,132723,78183,2015-02-17
5279,20251,Moving Expenses,45181,33049,2015-12-22
5280,20257,Other,119687,72099,2012-09-16
5280,20257,Business Startup,77835,46869,2019-03-24
5281,20258,Funeral Costs,51574,22924,2017-07-08
5281,20258,Legal Settlements,183733,25525,2020-01-10
5282,20259,Seasonal Expenses,111260,23742,2012-09-11
5282,20259,Special Occasions,184493,16802,2024-01-04
5282,20259,Emergency Expenses,88460,29602,2015-07-22
5283,20261,Moving Expenses,172051,38301,2014-01-23
5283,20261,Education Expenses,90354,3570,2011-11-23
5284,20262,Vehicle Purchase,7650,5941,2021-07-17
5284,20262,Funeral Costs,36488,20423,2012-06-15
5285,20263,Technology Purchase,12851,4997,2013-09-17
5285,20263,Insurance Premiums,6794,5869,2010-10-25
5286,20264,Special Occasions,102273,99675,2011-05-08
5287,20267,Large Purchases,123194,76847,2020-10-26
5287,20267,Conservation Projects,27628,6565,2021-07-02
5287,20267,Personal Projects,144541,110700,2021-07-13
5288,20270,Investment Opportunities,142047,116005,2017-02-28
5288,20270,Large Purchases,64930,3904,2019-12-07
5288,20270,Adoption Costs,27746,11519,2012-03-06
5289,20281,Medical Expenses,121170,27930,2022-09-10
5289,20281,Medical Expenses,152121,102415,2020-12-11
5290,20283,Home Purchase,182732,30008,2022-08-19
5290,20283,Charitable Contributions,128720,31324,2018-10-16
5290,20283,Business Startup,50905,39261,2012-09-09
5291,20284,Seasonal Expenses,5082,4281,2010-05-16
5292,20293,Other,42577,13194,2021-11-13
5292,20293,Debt Consolidation,156119,156083,2016-02-25
5292,20293,Home Purchase,175530,153534,2023-11-29
5293,20294,Business Startup,60934,25359,2018-03-18
5293,20294,Seasonal Expenses,185329,143285,2016-07-23
5293,20294,Vehicle Purchase,53606,38269,2023-05-13
5294,20298,Conservation Projects,13456,4034,2020-09-18
5294,20298,Home Purchase,22911,5212,2021-09-18
5294,20298,Medical Expenses,42281,6790,2016-05-21
5295,20303,Business Startup,175079,125407,2014-05-17
5295,20303,Education Expenses,86995,49045,2016-08-28
5295,20303,Home Renovation,43554,40689,2014-01-31
5296,20306,Funeral Costs,73551,72401,2014-03-08
5296,20306,Technology Purchase,45904,33706,2020-09-14
5296,20306,Special Occasions,67152,65023,2011-02-27
5297,20307,Technology Purchase,127878,376,2023-12-11
5298,20309,Moving Expenses,86761,33756,2018-12-07
5298,20309,Investment Opportunities,39208,31031,2020-11-23
5299,20325,Other,96835,4222,2015-12-28
5299,20325,Conservation Projects,160573,8825,2013-12-25
5299,20325,Lifestyle Changes,16163,4991,2024-01-06
5300,20326,Renewable Energy Installations,131021,42178,2013-09-05
5300,20326,Technology Purchase,79423,32498,2021-02-18
5300,20326,Vehicle Purchase,67324,8380,2012-02-14
5301,20327,Special Occasions,94534,83930,2010-08-11
5301,20327,Large Purchases,144380,105070,2021-06-21
5301,20327,Lifestyle Changes,115936,39469,2016-05-18
5302,20329,Credit Score Improvement,21402,9143,2014-06-04
5302,20329,Home Renovation,164159,92729,2012-03-24
5303,20330,Special Occasions,154633,35950,2012-01-13
5303,20330,Appliance Purchase,15000,2998,2017-09-28
5303,20330,Holiday Shopping,126258,30963,2012-12-14
5304,20337,Legal Settlements,29086,4643,2012-09-29
5304,20337,Emergency Expenses,134339,107751,2013-01-01
5304,20337,Special Occasions,73852,18108,2020-01-24
5305,20339,Business Startup,157016,145938,2010-01-02
5306,20341,Personal Projects,126207,121392,2023-05-10
5306,20341,Medical Expenses,145845,33131,2013-01-13
5307,20347,Special Occasions,31690,3848,2012-11-14
5307,20347,Large Purchases,142594,69765,2024-04-20
5308,20361,Legal Settlements,52864,15918,2021-08-26
5308,20361,Special Occasions,197192,27208,2014-12-26
5308,20361,Renewable Energy Installations,112287,60167,2012-08-29
5309,20362,Emergency Expenses,8395,6174,2017-05-19
5310,20365,Holiday Shopping,23931,21124,2012-06-27
5310,20365,Adoption Costs,165607,154602,2011-12-30
5311,20390,Renewable Energy Installations,117482,81320,2015-08-16
5312,20395,Personal Projects,6891,4775,2010-08-24
5312,20395,Business Expansion,199855,83000,2014-05-30
5312,20395,Medical Expenses,106865,35387,2013-02-27
5313,20397,Legal Fees,72649,2585,2023-01-22
5313,20397,Debt Consolidation,179637,168474,2014-07-31
5313,20397,Business Startup,145599,65917,2016-03-02
5314,20402,Funeral Costs,147112,145286,2015-04-27
5315,20403,Special Occasions,17947,4226,2013-09-09
5315,20403,Education Expenses,124459,73785,2023-04-10
5316,20404,Business Startup,165027,160586,2023-07-29
5316,20404,Large Purchases,171299,114999,2014-05-16
5316,20404,Adoption Costs,164773,12959,2022-04-26
5317,20406,Legal Settlements,192047,57914,2012-05-21
5318,20407,Lifestyle Changes,8135,4367,2017-03-07
5318,20407,Insurance Premiums,95358,90437,2011-01-13
5319,20417,Moving Expenses,178576,169687,2022-10-10
5319,20417,Vehicle Purchase,197338,83067,2021-07-19
5320,20418,Investment Opportunities,48213,40034,2016-03-29
5320,20418,Renewable Energy Installations,41165,32516,2015-02-18
5320,20418,Business Startup,137229,51341,2023-12-04
5321,20420,Seasonal Expenses,71403,42792,2017-06-14
5321,20420,Moving Expenses,147908,112087,2021-07-31
5321,20420,Adoption Costs,170371,106215,2014-08-28
5322,20423,Business Expansion,22782,11435,2016-04-08
5322,20423,Technology Purchase,199285,197973,2020-01-26
5322,20423,Seasonal Expenses,91935,29125,2021-05-18
5323,20426,Business Expansion,197968,168416,2018-10-14
5324,20437,Other,5041,4671,2022-12-26
5325,20441,Charitable Contributions,64007,3504,2022-07-08
5325,20441,Charitable Contributions,12506,3178,2024-04-12
5326,20446,Legal Settlements,154897,47484,2017-03-14
5326,20446,Special Occasions,16037,4436,2013-05-09
5326,20446,Travel and Vacation,187809,52902,2021-10-06
5327,20456,Charitable Contributions,145811,16554,2022-06-18
5328,20459,Home Renovation,153237,50277,2012-04-06
5329,20463,Debt Consolidation,97472,77529,2015-08-20
5330,20465,Technology Purchase,59434,27177,2024-01-24
5331,20466,Lifestyle Changes,87401,27167,2014-12-19
5332,20467,Holiday Shopping,39243,17420,2017-06-25
5332,20467,Business Expansion,123824,98954,2014-11-12
5333,20470,Business Startup,80420,35936,2013-06-04
5334,20473,Charitable Contributions,199822,19390,2018-07-28
5334,20473,Education Expenses,81459,51439,2019-01-21
5334,20473,Conservation Projects,108047,105201,2022-03-24
